,timestamp,rotation,position,actual_linear_vel,actual_angular_vel,wheel_names,wheel_effort,wheel_vel,commanded_linear,commanded_angular
0,1.858,[-3.24773784e-08 -4.53022527e-07 -3.29867211e-01  9.44027342e-01],[-0.08546653  0.13123519  0.        ],[2.19551531 1.07802368 0.        ],0.8196686921132542,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,1.87,[-3.70435063e-08 -4.48130769e-07 -3.32852417e-01  9.42978933e-01],[-0.07632242  0.12779149  0.        ],[ 0.76200914 -0.28697528  0.        ],0.5273261240599234,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,1.905,[-5.64279121e-08 -4.29126371e-07 -3.46097298e-01  9.38198625e-01],[-0.08411022  0.12511632  0.        ],[-0.22250865 -0.0764334   0.        ],0.8046426817581945,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,1.9100000000000001,[-5.64279121e-08 -4.29126371e-07 -3.46097298e-01  9.38198625e-01],[-0.08098543  0.05989715  0.        ],[  0.62495771 -13.04383358   0.        ],0.0,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,1.939,[-7.09494727e-08 -4.16445265e-07 -3.56007399e-01  9.34483136e-01],[-0.05255146  0.15057946  0.        ],[0.98048173 3.1269761  0.        ],0.7299145916570802,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,1.95,[-7.58012961e-08 -4.12490049e-07 -3.59306399e-01  9.33219648e-01],[-0.0980231   0.09363107  0.        ],[-4.13378525 -5.17712613  0.        ],0.6423049908745915,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,1.967,[-8.59345876e-08 -4.04688300e-07 -3.66227302e-01  9.30525423e-01],[-0.0630181   0.08543473  0.        ],[ 2.05911777 -0.48213772  0.        ],0.873746278475104,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,1.97,[-8.59345876e-08 -4.04688300e-07 -3.66227302e-01  9.30525423e-01],[-0.08882822  0.10243018  0.        ],[-8.60337436  5.66515053  0.        ],0.0,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,1.98,[-9.08603856e-08 -4.01030295e-07 -3.69519667e-01  9.29222910e-01],[-0.08369388  0.11728075  0.        ],[0.51343446 1.48505653 0.        ],0.7081304999494075,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,1.992,[-9.52393115e-08 -3.97915840e-07 -3.72480984e-01  9.28039825e-01],[-0.09437274  0.09955244  0.        ],[-0.88990484 -1.47735941  0.        ],0.5314837319833624,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.019,[-1.08409874e-07 -3.90249931e-07 -3.82339751e-01  9.24021815e-01],[-0.09734855  0.10207284  0.        ],[-0.11021518  0.09334823  0.        ],0.788604576682013,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.037,[-1.17178321e-07 -3.86187712e-07 -3.89229704e-01  9.21140726e-01],[-0.08507635  0.08664399  0.        ],[ 0.68178862 -0.85715836  0.        ],0.8297879521999864,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.08,[-1.31009038e-07 -3.83693792e-07 -4.02000939e-01  9.15639255e-01],[-0.03867965  0.08744652  0.        ],[1.07899306 0.01866367 0.        ],0.6467855310072704,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.092,[-1.36791270e-07 -3.85133410e-07 -4.08537974e-01  9.12741324e-01],[-0.10168155  0.08125295  0.        ],[-5.25015824 -0.51613153  0.        ],1.191766285100805,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.117,[-1.42539537e-07 -3.87663609e-07 -4.15392785e-01  9.09642146e-01],[-0.08134547  0.09293789  0.        ],[0.81344317 0.46739778 0.        ],0.6018297357558652,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.147,[-1.49975402e-07 -3.92846421e-07 -4.24843410e-01  9.05266854e-01],[-0.11447839  0.10578672  0.        ],[-1.10443064  0.42829428  0.        ],0.6942892958675346,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.16,[-1.52547004e-07 -3.94832829e-07 -4.28097985e-01  9.03732325e-01],[-0.09421004  0.08200512  0.        ],[ 1.55910374 -1.82935365  0.        ],0.5535695635607795,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.182,[-1.54991144e-07 -3.97146709e-07 -4.31350336e-01  9.02184509e-01],[-0.0692516   0.09124781  0.        ],[1.13447469 0.42012223 0.        ],0.3274435750274891,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.21,[-1.64232454e-07 -4.08461730e-07 -4.44337709e-01  8.95859364e-01],[-0.06844027  0.09097903  0.        ],[ 0.02897579 -0.00959915  0.        ],1.0318472588961916,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.24,[-1.70585756e-07 -4.18715215e-07 -4.54052911e-01  8.90974721e-01],[-0.12050429  0.09319405  0.        ],[-1.73546736  0.07383394  0.        ],0.7249400266737868,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.2800000000000002,[-1.76971671e-07 -4.38388494e-07 -4.67293581e-01  8.84102205e-01],[-0.04641827  0.07716881  0.        ],[ 1.85215055 -0.40063105  0.        ],0.7459070822007101,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.29,[-1.78287380e-07 -4.43086054e-07 -4.70194151e-01  8.82563006e-01],[-0.06008025  0.05933045  0.        ],[-1.36619798 -1.7838358   0.        ],0.6567327873297568,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.307,[-1.81014568e-07 -4.54187787e-07 -4.76631886e-01  8.79102978e-01],[-0.08181077  0.0808184   0.        ],[-1.27826589  1.26399682  0.        ],0.8598420348795813,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.327,[-1.83890341e-07 -4.65471413e-07 -4.83058239e-01  8.75588224e-01],[-0.09684511  0.085006    0.        ],[-0.75171675  0.20937985  0.        ],0.7324734913886055,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.34,[-1.85234902e-07 -4.71414180e-07 -4.86266993e-01  8.73810283e-01],[-0.09854968  0.12948383  0.        ],[-0.13112076  3.42137194  0.        ],0.5643698992185935,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.36,[-1.88094842e-07 -4.83375224e-07 -4.92675335e-01  8.70213200e-01],[-0.05222796  0.120138    0.        ],[ 2.31608582 -0.46729151  0.        ],0.7348884047706311,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.38,[-1.91321363e-07 -4.95042363e-07 -4.99070975e-01  8.66561112e-01],[-0.10838076  0.06262137  0.        ],[-2.80763988 -2.87583167  0.        ],0.7364930901710117,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.4,[-1.94770193e-07 -5.06710433e-07 -5.05453313e-01  8.62853955e-01],[-0.09194447  0.13861097  0.        ],[0.82181466 3.79947996 0.        ],0.738088768142041,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.427,[-2.00209588e-07 -5.24420202e-07 -5.15000482e-01  8.57189888e-01],[-0.08747959  0.08307568  0.        ],[ 0.16536591 -2.05686245  0.        ],0.8222934820211525,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.45,[-2.04144970e-07 -5.36223749e-07 -5.21346733e-01  8.53344938e-01],[-0.08225429  0.10143169  0.        ],[0.22718667 0.79808733 0.        ],0.6452314138144611,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.487,[-2.05176202e-07 -1.74744732e-07 -5.33994400e-01  8.45488013e-01],[-0.07929932  0.06754529  0.        ],[ 0.07986415 -0.91584856  0.        ],0.804840791216617,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.5,[-2.11058813e-07 -1.14082900e-07 -5.37146799e-01  8.43488777e-01],[-0.05683513  0.04927075  0.        ],[ 1.72801415 -1.40573387  0.        ],0.5742930753155095,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.5300000000000002,[-2.18892246e-07 -1.23525273e-07 -5.46559228e-01  8.37420450e-01],[-0.10368699  0.07396155  0.        ],[-1.56172842  0.82302668  0.        ],0.7466063245552195,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.557,[-2.14180288e-07 -1.59082233e-07 -5.55911608e-01  8.31241411e-01],[-0.10450108  0.10528007  0.        ],[-0.03015145  1.1599452   0.        ],0.830319973960389,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.577,[-2.02998400e-07 -1.86533305e-07 -5.62113286e-01  8.27060248e-01],[-0.04587448  0.10681951  0.        ],[2.93132997 0.07697201 0.        ],0.7479518161872283,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.59,[-2.05909106e-07 -2.07207041e-07 -5.65203909e-01  8.24951235e-01],[-0.08124361  0.08199535  0.        ],[-2.72070279 -1.90955094  0.        ],0.5756376459285637,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.61,[-2.04365806e-07 -2.34064405e-07 -5.71364549e-01  8.20696382e-01],[-0.08072222  0.1133305   0.        ],[0.02606962 1.56675762 0.        ],0.748715742982616,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.62,[-2.01736851e-07 -2.48253977e-07 -5.74434529e-01  8.18550531e-01],[-0.06327466  0.06643821  0.        ],[ 1.74475642 -4.68922946  0.        ],0.7491186640905549,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.67,[-1.93840756e-07 -2.72190477e-07 -5.89982903e-01  8.07415738e-01],[-0.07746367  0.15921766  0.        ],[-0.28378017  1.85558904  0.        ],0.7649801948713121,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.719,[-2.27516063e-07 -1.76274954e-07 -6.04743721e-01  7.96420135e-01],[-0.05530021  0.10836331  0.        ],[ 0.4523155 -1.0378439  0.       ],0.7512805597576158,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.75,[-2.33151320e-07 -8.81395825e-08 -6.13691643e-01  7.89545798e-01],[-0.08874669  0.09883385  0.        ],[-1.07891888 -0.30740209  0.        ],0.7279842930516291,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.79,[-2.44385731e-07  7.41501772e-08 -6.25515867e-01  7.80211446e-01],[-0.08191015  0.10535093  0.        ],[0.17091356 0.16292722 0.        ],0.7532375174404947,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.82,[-1.75138664e-07 -3.18566514e-07 -6.34312426e-01  7.73076805e-01],[-0.09204709  0.1546505   0.        ],[-0.33789793  1.64331876  0.        ],0.7550832857909378,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.83,[-2.90220399e-07 -2.15621746e-07 -6.37514745e-01  7.70438155e-01],[-0.08924374  0.12557022  0.        ],[ 0.28033512 -2.90802775  0.        ],0.8298757693752716,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.86,[-2.90243943e-07 -2.70468031e-07 -6.45917252e-01  7.63407429e-01],[-0.05918296  0.09472466  0.        ],[ 1.00202587 -1.02818532  0.        ],0.7304015210084643,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.8810000000000002,[-1.75591338e-07 -7.74771597e-07 -6.52254627e-01  7.57999935e-01],[-0.05375633  0.09455354  0.        ],[ 0.25841068 -0.00814859  0.        ],0.7934179869154615,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.911,[ 5.21507642e-08  1.16800776e-07 -6.60423006e-01  7.50893770e-01],[-0.0671014   0.12568683  0.        ],[-0.4448355   1.03777627  0.        ],0.7217914514336343,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.93,[ 5.51436515e-07  7.60762193e-07 -6.66153255e-01  7.45814884e-01],[-0.07241397  0.07892845  0.        ],[-0.27960884 -2.46096725  0.        ],0.80601008911686,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.939,[ 2.56971338e-07  5.54635032e-07 -6.69327778e-01  7.42967244e-01],[-0.08740849  0.0986381   0.        ],[-1.66605836  2.18996064  0.        ],0.9476853825333896,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.979,[-1.65587814e-06 -1.60405721e-06 -6.80769328e-01  7.32497864e-01],[-0.09535154  0.10984259  0.        ],[-0.19857617  0.2801124   0.        ],0.7754383026504192,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,2.99,[-1.05419291e-06 -1.02791745e-06 -6.83316528e-01  7.30122265e-01],[-0.09065444  0.08061578  0.        ],[ 0.42700931 -2.65698262  0.        ],0.6332837146912559,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.0,[-4.37625085e-07 -3.08992974e-07 -6.86136890e-01  7.27472452e-01],[-0.09088314  0.08167277  0.        ],[-0.02286998  0.10569922  0.        ],0.7739760673239241,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.03,[ 1.61608936e-06  1.78965508e-06 -6.94819853e-01  7.19183823e-01],[-0.10176032  0.06510047  0.        ],[-0.36257277 -0.55241024  0.        ],0.8002692361198481,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.049,[-4.73531574e-07 -2.60518912e-07 -7.00093762e-01  7.14050926e-01],[-0.04256674  0.13599687  0.        ],[3.11545186 3.73138969 0.        ],0.7746753716155378,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.08,[-8.84393776e-07 -6.86527220e-07 -7.08356780e-01  7.05854569e-01],[-0.08464475  0.10546454  0.        ],[-1.35735525 -0.98491406  0.        ],0.7508836486647306,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.1,[-7.25233698e-07 -5.61263181e-07 -7.13815027e-01  7.00334283e-01],[-0.0697522   0.08439936  0.        ],[ 0.74462735 -1.05325868  0.        ],0.7763138844422184,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.12,[-5.09296717e-07 -4.00989098e-07 -7.19230841e-01  6.94771184e-01],[-0.06238202  0.12081126  0.        ],[0.36850885 1.82059473 0.        ],0.7763981839431696,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.14,[-1.85559340e-07 -1.51403356e-07 -7.24604209e-01  6.89165248e-01],[-0.08889826  0.10212721  0.        ],[-1.3258116  -0.93420242  0.        ],0.7765301439149006,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.209,[-2.84822514e-07 -6.05883241e-07 -7.43071653e-01  6.69211864e-01],[-0.02931731  0.14722555  0.        ],[0.86349195 0.6535991  0.        ],0.788080462607789,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.229,[-1.14073946e-07 -1.05449647e-07 -7.48178787e-01  6.63497176e-01],[-0.10064036  0.12561749  0.        ],[-3.56615259 -1.08040282  0.        ],0.7664253461431271,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.265,[-6.51290668e-07 -3.38772204e-07 -7.55564555e-01  6.55074197e-01],[-0.10101348  0.12713647  0.        ],[-0.01036425  0.04219388  0.        ],0.6223646433769086,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.291,[ 3.25491091e-07 -1.01988905e-06 -7.63059423e-01  6.46328335e-01],[-0.07155538  0.09511965  0.        ],[ 1.13300367 -1.23141631  0.        ],0.8860010573015781,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.31,[ 4.37067937e-07 -9.95842441e-07 -7.67590572e-01  6.40940491e-01],[-0.06498604  0.15243386  0.        ],[0.34575502 3.01653777 0.        ],0.7410434419891357,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.333,[ 4.15587397e-07 -9.56871322e-07 -7.72532717e-01  6.34974961e-01],[-0.08988083  0.1025831   0.        ],[-1.08238253 -2.16742429  0.        ],0.67363333877312,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.349,[ 6.22154439e-07 -4.57314534e-06 -7.77180842e-01  6.29277314e-01],[-0.08356259  0.09216253  0.        ],[ 0.39489003 -0.65128611  0.        ],0.9191410505722777,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.37,[ 5.10622813e-07  3.14580508e-07 -7.81654055e-01  6.23712224e-01],[-0.08690665  0.11995889  0.        ],[-0.15924073  1.32363647  0.        ],0.6800033340201921,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.39,[ 7.37922541e-08 -6.39358352e-07 -7.86167830e-01  6.18013060e-01],[-0.07978839  0.08221128  0.        ],[ 0.35591308 -1.88738083  0.        ],0.7270135310868876,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.41,[ 2.21008299e-07 -8.25274052e-07 -7.90533229e-01  6.12419149e-01],[-0.09405598  0.08142309  0.        ],[-0.71337942 -0.03940946  0.        ],0.709568677785981,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.43,[ 3.84435187e-07 -8.92439571e-07 -7.92747983e-01  6.09549535e-01],[-0.10403598  0.10106948  0.        ],[-0.49900025  0.98231957  0.        ],0.36248906620576266,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.44,[ 3.29264649e-07 -9.32364172e-07 -7.97141606e-01  6.03792398e-01],[-0.1006544   0.09253917  0.        ],[ 0.33815841 -0.85303074  0.        ],1.4484305518071738,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.46,[ 2.85688520e-07 -9.27308231e-07 -8.01494276e-01  5.98002446e-01],[-0.06915337  0.08443281  0.        ],[ 1.57505125 -0.40531806  0.        ],0.7243584110623247,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.479,[ 2.50437852e-07 -9.21785030e-07 -8.05807306e-01  5.92177833e-01],[-0.08080997  0.08877348  0.        ],[-0.61350542  0.22845638  0.        ],0.7629115935868126,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.5,[ 2.35525721e-07 -9.19719563e-07 -8.07948851e-01  5.89252624e-01],[-0.09543895  0.12980473  0.        ],[-0.69661794  1.95386895  0.        ],0.3452702818662744,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.52,[ 2.07484298e-07 -9.21724995e-07 -8.14312549e-01  5.80426630e-01],[-0.10221058  0.09355185  0.        ],[-0.33858153 -1.812644    0.        ],1.0880992269214165,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.56,[ 1.78781045e-07 -9.26823696e-07 -8.22652865e-01  5.68543985e-01],[-0.0980594   0.10697601  0.        ],[0.10377948 0.33560394 0.        ],0.7258819186970684,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.58,[ 1.66826408e-07 -9.29988333e-07 -8.26760077e-01  5.62554687e-01],[-0.0928111   0.11275718  0.        ],[0.26241489 0.28905885 0.        ],0.726230764042295,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.602,[ 1.55880668e-07 -9.33370245e-07 -8.30824898e-01  5.56533906e-01],[-0.08001917  0.14683448  0.        ],[0.58145162 1.54896811 0.        ],0.6604080720593702,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.63,[ 1.56688447e-07 -5.65795934e-07 -8.36959051e-01  5.47265518e-01],[-0.075935    0.12062831  0.        ],[ 0.14586332 -0.93593475  0.        ],0.79389294205373,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.6630000000000003,[-3.62353722e-07 -2.14582884e-07 -8.43649474e-01  5.36894371e-01],[-0.05656238  0.08683751  0.        ],[ 0.58704902 -1.02396351  0.        ],0.7479985508017943,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.684,[-2.27718160e-07 -1.15745729e-07 -8.47229076e-01  5.31227722e-01],[-0.0618791   0.11479746  0.        ],[-0.25317707  1.3314259   0.        ],0.6383413571716796,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.71,[ 1.76773320e-06 -2.61740788e-06 -8.50457868e-01  5.26043168e-01],[-0.08107583  0.07938715  0.        ],[-0.73833601 -1.36193486  0.        ],0.4698282056664553,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.724,[-6.00420166e-07  3.11269115e-07 -8.53507458e-01  5.21080626e-01],[-0.11449113  0.04584138  0.        ],[-2.38680657 -2.39612646  0.        ],0.8320976326548721,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.743,[ 1.48377735e-06 -3.99646502e-06 -8.56703164e-01  5.15809740e-01],[-0.13456668  0.08046082  0.        ],[-1.05660804  1.82207595  0.        ],0.6488423113799823,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
