,time,stuck,x,y,z,rot_x,rot_y,rot_z,rot_w,linear_velocity,angular_velocity,cmd_vel_x,cmd_vel_twist
0,13834000000,0,-1.2335223434037887,-0.0579287076655088,-6.663717728057856e-08,-4.863140108086054e-07,-8.227816465579663e-08,0.05407841792788433,0.9985366917215279,0.9446999684436456,-0.003958052580336405,-0.8729702665958475,-0.53945382598721,39.0
0,13876000000,0,-1.2600214774728864,-0.06733169132137531,3.666335973585665e-08,-3.8907127313207794e-07,4.3833338730922943e-07,0.051261453159114595,0.9986852674489959,0.9335113314342003,-0.026932642609548158,-0.8227486509031154,-0.5605678542975798,40.0
0,13921000000,0,-1.2964563561296185,-0.053517567656636636,-4.955960202632013e-08,-1.209591064201439e-07,-1.7842498824143707e-07,0.04724630367647327,0.9988832698513196,0.9319790012278524,-0.049370880973955845,-0.7601690112819185,-0.3226408655443347,41.0
0,13951000000,0,-1.335035758548951,-0.04230727082280724,-7.009892415289093e-08,2.74207432052933e-07,-2.6649909802787895e-07,0.04234220075040877,0.999103166862895,0.9341610923014201,-0.06209348019879566,-0.7224897185942175,-0.03636169862093174,42.0
0,14010000000,0,-1.3740645854213709,-0.05144606169411794,-6.245582853237183e-08,2.2749354595699535e-07,-1.881151778824949e-07,0.0384593462844256,0.9992601656642216,0.9309549761535363,-0.06406866847598244,-0.6573929078100976,0.5078399283724304,43.0
0,14013000000,0,-1.4021558160325114,-0.0249168770987897,-1.0917204491168255e-07,4.141216825011095e-07,-4.792716965801817e-07,0.032460173448589806,0.9994730297208055,0.9195049799715008,-0.06877295126126359,-0.6573929078100976,0.5078399283724304,44.0
0,14056000000,0,-1.4260134705952336,-0.018499607436496573,-1.1736729924017437e-07,7.850497924112675e-07,-4.6322244795255956e-07,0.029460872524850953,0.9995659342881007,0.9069904265575739,-0.053363213026023745,-0.6345014012818647,0.7117349248109793,45.0
0,14068000000,0,-1.4634146519071096,0.021494639949903697,-1.2519167687818805e-07,7.366830573366482e-07,-4.78423442453943e-07,0.0284269292670445,0.9995958731865968,0.9006665567741334,-0.027336946053894022,-0.6345014012818647,0.7117349248109793,46.0
0,14105000000,0,-1.5010874124134177,0.0047251861882295874,-1.8170549212739445e-07,5.299394686581456e-07,-7.81554210456995e-07,0.02957086290515516,0.999562686411489,0.90842733621821,-0.0014950746933185205,-0.6042465237371119,1.0,47.0
0,14151000000,0,-1.50137312874006,-0.006836045940281733,-3.831833418728241e-07,1.1827312156290715e-07,-1.8981163411781429e-06,0.03659243534055188,0.9993302725686992,0.8616811362679601,0.04685908153852149,-0.5616974398925608,0.9490710910892742,48.0
0,14189000000,0,-1.5129193916202386,-0.04674740027449726,-5.075760527315351e-07,-8.593025984924071e-08,-2.4804075156317606e-06,0.0443067123914064,0.9990179754293239,0.8436908327792926,0.08005625812086009,-0.5449221931891712,0.10747266632469166,49.0
0,14234000000,0,-1.5172906549724536,-0.04559258768787937,-5.681394300973261e-07,-5.414804023812395e-09,-2.5669113016747013e-06,0.053354837294028214,0.9985756162308085,0.816224059889954,0.08932580718496641,-0.5406894069370826,-0.04443175344892571,0.0
0,14276000000,0,-1.5261364965003235,-0.04292064344285533,-5.058407395415425e-07,4.0664883808258875e-07,-1.787332365673898e-06,0.06299898118271617,0.9980135912734756,0.7850882540198948,0.09252304686446815,-0.5321746541818402,-0.17071910846363036,1.0
0,14276000000,0,-1.5237245628733793,-0.031238594415019087,-4.473396280579862e-07,4.5413779317721317e-07,-1.201738502906731e-06,0.06764371137584399,0.9977095410537332,0.7538836363501144,0.08831042886600922,-0.5321746541818402,-0.17071910846363036,2.0
0,14301000000,0,-1.54239709252055,-0.06845217973578263,-3.937155108022755e-07,3.5290350715781034e-07,-9.172369814437202e-07,0.07217101844132176,0.9973922719252323,0.7460464898064627,0.08743927035146011,-0.5359634040384355,-0.05202290593821936,3.0
0,14333000000,0,-1.5652855911296675,-0.07444788451762016,-3.795762500064816e-07,-2.419906460808522e-07,-9.800383994688518e-07,0.0753314801517576,0.9971585471213323,0.7322642528127093,0.08352515162717361,-0.5359634040384355,-0.05202290593821936,4.0
0,14378000000,0,-1.598793430317083,-0.0784137699251755,-3.2185354325794914e-07,2.024818778677242e-07,-6.962852482351392e-07,0.07672917288598793,0.9970519715780649,0.7313771310280643,0.047506130124962714,-0.49057600272712126,-0.970266615299608,5.0
0,14426000000,0,-1.6296521544578844,-0.07717813861585587,-3.165579511346017e-07,4.441832195638111e-07,-8.439475209906834e-07,0.0763374236689667,0.9970820416328213,0.7239255665733102,0.007388368322871138,-0.42615636881841723,-0.9732291319356607,6.0
0,14471000000,0,-1.612270251222686,-0.09008141543717527,-3.3253192890494515e-07,3.517700151537261e-07,-1.086205983700202e-06,0.0744554206258131,0.9972243430332662,0.6861759447334734,-0.019778253783650574,-0.44301221240161537,-1.0,7.0
0,14474000000,0,-1.662408449084108,-0.07770191719557346,-2.459954833254524e-07,5.231923528778317e-07,-5.450021741783051e-07,0.06969578168122219,0.9975682924067267,0.6968318963520678,-0.059790846541327033,-0.44301221240161537,-1.0,8.0
0,14503000000,0,-1.6833639953701793,-0.07023493358273529,-1.6239871177049416e-07,7.58568558210958e-07,-6.451722383781725e-08,0.06381928051236077,0.9979614719187836,0.6849097841746417,-0.08844409719734234,-0.3934235843588657,-0.8071474468520028,9.0
0,14534000000,0,-1.718455069280361,-0.05444714208886917,-1.659879313252532e-07,2.6476276147274667e-07,-3.5287815260965455e-07,0.0578063843076848,0.9983278128616259,0.6870140181443682,-0.10438721444855484,-0.37304409342838823,-0.45650979456630025,10.0
0,14583000000,0,-1.7469249165408296,-0.05200408616692903,-1.4317477399166685e-07,2.9417448258540406e-07,-3.7255440471770645e-07,0.04985425722276448,0.9987565033763439,0.6799066130468499,-0.10051099069833722,-0.3120688040501496,0.5731527477357725,11.0
0,14629000000,0,-1.775570989657481,-0.05735573307433422,-8.556303654259233e-08,2.141000807447631e-08,-1.6571382625217526e-07,0.04362315318713281,0.9990480571554022,0.6644960653669439,-0.07740123551183853,-0.2829393862930142,0.6694618382699796,12.0
0,14677000000,0,-1.7568635241436454,-0.08450261622766665,-1.5409035801817015e-07,-1.0096564451731122e-07,-8.873802425299419e-07,0.042577733272050985,0.9990931571323148,0.6266243358435284,-0.059140121136108614,-0.2987346803857691,-0.3053928288361096,13.0
0,14679000000,0,-1.745184000073516,-0.08812852262860894,-1.7106933968686118e-07,-4.683140545994916e-07,-1.0676459480066102e-06,0.04374417372693739,0.9990427654828338,0.5852545707519203,-0.06537783947802929,-0.2987346803857691,-0.3053928288361096,14.0
0,14718000000,0,-1.7651187760535716,-0.05688249914321214,-1.7019016060619855e-07,-4.012361040138145e-07,-1.0979929606151833e-06,0.044879576695266904,0.9989924041724678,0.5766385954006665,-0.0748684706370531,-0.29334244948300164,0.6055163308559343,15.0
0,14735000000,0,-1.7748969165338027,-0.05751668675193312,-1.3129781764329414e-07,-1.6323254706373593e-07,-7.880241318986598e-07,0.04472217851688151,0.9989994628367207,0.5595813672865616,-0.051802371153016065,-0.29334244948300164,0.6055163308559343,16.0
0,14774000000,0,-1.7652105099491784,-0.04889101666673815,-1.0600002396142086e-07,-6.065433996842674e-08,-6.387064987780444e-07,0.04440820232922102,0.9990134691611896,0.5267866005787981,-0.030360889282502097,-0.28358085680574324,0.6382001481726969,17.0
0,14816000000,0,-1.789509061974494,-0.02047302353110531,-4.9305042772953825e-08,-3.0038564800550476e-07,-2.440585625215674e-07,0.045766965119725805,0.9989521434501155,0.521577510463133,0.006406684270079796,-0.2775277603071825,1.0,18.0
0,14858000000,0,-1.788737912226537,-0.04199825351808964,-8.557070385770795e-09,-5.210149693279927e-07,-2.724107517620035e-08,0.05090536870281713,0.998703481238029,0.49980303106123325,0.04193962270593598,-0.27283035761207475,1.0,19.0
0,14916000000,0,-1.8287378853804965,-0.04974355372624601,2.7060195906815485e-08,-4.88255749560792e-07,4.717111130950715e-08,0.05933259944516727,0.9982382694741965,0.5119096240509566,0.08376502032267343,0.0,-1.0,20.0
0,14916000000,0,-1.8922279460856628,-0.06174139407924585,-8.661788060292684e-09,-4.357600889872186e-07,-5.628206356432361e-07,0.06972268266037324,0.9975664125872193,0.546225040994611,0.12298032472623471,0.0,-1.0,21.0
0,14943000000,0,-1.882942593728075,-0.06545571516984855,1.0170937926189912e-08,-3.522936062330902e-07,-4.2948345230191593e-07,0.07950334233594905,0.9968345993980667,0.5067390079860874,0.09745806276502604,0.0,-1.0,22.0
0,14971000000,0,-1.8999389550913348,-0.08166022237906029,6.509555155135168e-08,-9.125632680224257e-08,-1.9015291396353275e-09,0.08826051328707715,0.9960974258546669,0.4851721813512617,0.06205982319092631,0.0,-1.0,23.0
0,15010000000,0,-1.9306296316032852,-0.08622744272050259,6.721586854867505e-08,1.6734442044968752e-07,-8.895502647782054e-08,0.09394357359056527,0.9955775233405976,0.48865239438911223,0.04020099682031369,0.0,-1.0,24.0
0,15060000000,0,-1.9407691023277982,-0.1153203685990452,9.764610534945183e-08,2.0106797926047974e-07,1.2214465387640649e-07,0.09612635307610873,0.9953691396885037,0.4737280121066274,0.011375989762424975,0.0,-1.0,25.0
0,15097000000,0,-1.9493792550887006,-0.11711140274172036,1.2334005810497077e-07,-4.809615863828075e-07,1.643035439161972e-07,0.09534519361772126,0.9954442696875305,0.4469968004962004,-0.029003647241178192,0.0,-1.0,26.0
0,15149000000,0,-1.9633000262101552,-0.11290685094950553,1.0319501603644021e-07,-3.2346204743434947e-07,-2.677386751237478e-07,0.09174355429604633,0.995782667174395,0.4289048434779884,-0.06637268839702272,0.0,-1.0,27.0
0,15151000000,0,-1.9605125167119415,-0.09588154380223701,1.0175151941020786e-07,5.620997311901456e-07,-2.786571289237431e-07,0.08554465971814797,0.9963343370542403,0.39562275159905974,-0.10453494984905301,0.0,-1.0,28.0
0,15173000000,0,-1.9615187505984144,-0.10996100734066275,1.0427448853843728e-07,-8.484638614479408e-08,-3.084327561356683e-07,0.08017370326696588,0.9967809073735101,0.3820462010546844,-0.1285112818065556,0.0,-1.0,29.0
0,15202000000,0,-1.9731731979367688,-0.10216380951723189,1.507055508393428e-07,-8.578351434473015e-08,2.665750191479184e-07,0.06886278378817802,0.997626140900921,0.3627546791555702,-0.1717438276572514,0.0,-1.0,30.0
0,15253000000,0,-2.006954318496298,-0.09254786717100676,1.3780721464500478e-07,1.3719657891675957e-07,-3.608607235133053e-08,0.05910554750815203,0.9982517389184661,0.3719499843304235,-0.2031279496347845,0.0,-1.0,31.0
0,15299000000,0,-1.9836209227318156,-0.09872857320042681,1.3126778128985616e-07,2.8080497497495813e-07,-2.0547122648215318e-07,0.04636996376314692,0.9989243347023253,0.32627389877529633,-0.24147200569825433,0.0,-1.0,32.0
0,15339000000,0,-1.9802771480356074,-0.07937078543111827,1.313652381483801e-07,2.9749167388507736e-07,-2.9658381634957447e-07,0.03503145743918373,0.9993862101257502,0.30080983969158875,-0.2750388378052558,0.0,-1.0,33.0
0,15340000000,0,-1.977770562381292,-0.07245347710325074,1.188187276426878e-07,3.420251558855164e-07,-4.668999545068591e-07,0.021233389018551783,0.9997745461805135,0.28113291538261675,-0.30725742772531917,0.0,-1.0,34.0
0,15382000000,0,-1.988237607957791,-0.08289733806603103,1.1112465574175835e-07,3.6889069439992533e-07,-5.820609520692195e-07,0.008874588629281619,0.9999606200627033,0.27549732756061046,-0.335942097144104,0.0,-1.0,35.0
0,15401000000,0,-2.0062108088846147,-0.07023648759519534,1.0696758943692899e-07,3.731154620834502e-07,-6.367906399728792e-07,-0.0037884806880338663,0.999992823681016,0.275700597517552,-0.3641051893026388,0.0,-1.0,36.0
0,15441000000,0,-1.9997353896717835,-0.09006371916220093,1.0656848502104618e-07,3.426208815957603e-07,-5.91627971927505e-07,-0.01856437283427815,0.999827667181101,0.2520534577373333,-0.3952085916418465,0.0,-1.0,37.0
0,15468000000,0,-1.9838857623871147,-0.11968119808043383,1.1031324108814604e-07,3.215979714183516e-07,-4.765936570238061e-07,-0.033465948007401054,0.9994398582824457,0.22435464566357233,-0.42474753987849867,0.0,-1.0,38.0
0,15503000000,0,-1.9732349942447602,-0.11001467412008681,1.0945795712001556e-07,2.663159781676077e-07,-5.227219824307574e-07,-0.04626730138711298,0.998929094992237,0.199922096995444,-0.449606063203179,0.0,-1.0,39.0
0,15559000000,0,-1.9683952946704977,-0.1443234969552777,1.0183481853220634e-07,2.2479690232753167e-07,-6.773542032451713e-07,-0.061934912260724805,0.9980801904870907,0.1887521410297057,-0.47730214255199266,0.0,-1.0,40.0
0,15602000000,0,-1.9688970789202203,-0.10284998535251634,1.0103163963054684e-07,5.5511342244243767e-08,-6.348840940747762e-07,-0.07454672441053914,0.9972175218472913,0.17213164803070893,-0.49856103339951724,0.0,-1.0,41.0
0,15602000000,0,-1.9646590513841773,-0.08307826896322279,1.054903306977333e-07,-1.542748636133424e-07,-4.782592842439885e-07,-0.08480766740173619,0.9963973401959801,0.1603824932267767,-0.515262743248506,0.0,-1.0,42.0
0,15656000000,0,-1.9869926295418459,-0.08779999955147949,1.127369076480194e-07,-4.395398880744574e-07,-2.590400356601473e-07,-0.10077563449484263,0.994909177509134,0.16774279570180886,-0.5402170683447157,0.0,-1.0,43.0
0,15668000000,0,-1.969449063622939,-0.07814692166456759,1.2050823551242318e-07,-5.549608276795644e-07,-1.6861087047545379e-07,-0.1134302679688503,0.9935459598368755,0.14204924318688258,-0.559425811964108,0.0,-1.0,44.0
0,15709000000,0,-1.9673357872457635,-0.08633106032765103,1.2447799042186031e-07,-7.022242418355277e-07,-3.138950580105307e-08,-0.12765848180845524,0.9918181849622772,0.12991217742990951,-0.579330533748678,0.0,-1.0,45.0
0,15737000000,0,-1.9546699810414516,-0.09863440851123007,1.2520362712159495e-07,-7.770573259492673e-07,4.077413352353584e-08,-0.13818178376692344,0.9904068833738918,0.11219733661275706,-0.5933848222174685,0.0,-1.0,46.0
0,15776000000,0,-1.9290359166036746,-0.12344668575536727,1.2033891394046116e-07,-6.634226095500738e-07,-1.547488467713907e-07,-0.15071545555977212,0.988577185380558,0.08505504505022624,-0.6096649933219719,0.0,-1.0,47.0
0,15827000000,0,-1.8918550034468342,-0.12927079417299187,1.1634698749505849e-07,-6.061222946639284e-07,-2.4313588106550517e-07,-0.16646964730088332,0.9860465792887743,0.051579748122549056,-0.6288351072488007,0.0,-1.0,48.0
0,15879000000,0,-1.87818688392033,-0.11837414848823749,1.1842461789888264e-07,-6.93080313106131e-07,-1.3030500992154988e-07,-0.17724654244717908,0.9841664814400167,0.034346236648368444,-0.6413442324071185,0.0,-1.0,49.0
0,15890000000,0,-1.8350274799936332,-0.10902862969649517,1.1862567668729977e-07,-7.854507010210822e-07,1.519643181308818e-08,-0.19158841208786156,0.9814753590147001,0.011274734146236176,-0.6571865509439118,0.0,-1.0,0.0
0,15928000000,0,-1.809182645276847,-0.12815029888814025,1.1737032446027225e-07,-8.291987406376345e-07,1.026987645200457e-07,-0.20441504391573745,0.9788843087005885,0.03920605754688948,-0.6706047501841516,0.0,-1.0,1.0
0,15934000000,0,-1.7943909538477982,-0.13483660078795032,1.1414678212737413e-07,-8.355138677163906e-07,1.4922259656583702e-07,-0.21578141959902608,0.9764416925526627,0.0516093041213921,-0.6819571890516043,0.0,-1.0,2.0
0,15972000000,0,-1.7865387826918226,-0.13723688666673153,1.1247568904578061e-07,-8.390577936862478e-07,1.5866134143786356e-07,-0.22686072664350693,0.9739272101682193,0.05609429866153718,-0.6925209704446966,0.0,-1.0,3.0
0,16032000000,0,-1.7942320244119494,-0.1270214982711858,1.0643621218287374e-07,-7.374476616437917e-07,4.354011059734623e-08,-0.24136540659451902,0.9704343050917545,0.041737008895122676,-0.7056879846766316,0.0,-1.0,4.0
0,16063000000,0,-1.8217718593689078,-0.12369218314227266,1.0219700723077146e-07,-6.631053552219285e-07,-2.815714486110079e-08,-0.2526741677428284,0.9675514275505093,0.02052465727876014,-0.7153952348124553,0.0,-1.0,5.0
0,16104000000,0,-1.8151984244749737,-0.11605231658173733,9.931570840937826e-08,-5.937874543881292e-07,-8.788921683227269e-08,-0.26346913155172635,0.9646678271400051,0.018197842552454793,-0.7242280854570813,0.0,-1.0,6.0
0,16106000000,0,-1.80303262290225,-0.10077218322636242,9.695889345108776e-08,-5.177790713684407e-07,-1.4621437022682693e-07,-0.2767572797345586,0.9609398566578649,0.02397231501652693,-0.7345967478567874,0.0,-1.0,7.0
0,16147000000,0,-1.8233598842487697,-0.0961967295325886,9.242405245342752e-08,-4.1477245276994914e-07,-2.3235944399156656e-07,-0.2882152666459064,0.9575656426961041,0.008137268655552095,-0.7429567172305291,0.0,-1.0,8.0
0,16169000000,0,-1.8390289970728688,-0.1005489209287941,8.873039755265189e-08,-3.424022556908319e-07,-2.8896282371967375e-07,-0.2987927866114156,0.9543180133837904,0.009465216441823814,-0.7504144907200035,0.0,-1.0,9.0
0,16202000000,0,-1.816123819819355,-0.09419167351051193,8.538317703322529e-08,-2.676784488262371e-07,-3.4267923585657914e-07,-0.31264334436345037,0.9498705907780532,0.014402416118219213,-0.7596174260748949,0.0,-1.0,10.0
0,16240000000,0,-1.8123038905222961,-0.0934669400193249,8.310911174152557e-08,-2.2523282444408835e-07,-3.7014225088406476e-07,-0.323083038987893,0.9463706197458583,0.016747459390943343,-0.7662604249300132,0.0,-1.0,11.0
0,16281000000,0,-1.8401673454688654,-0.11235357175769209,8.052135282764831e-08,-1.9683031815141737e-07,-3.8680924237183064e-07,-0.33353561530635845,0.942737499690142,0.01371993093863367,-0.7726540914841468,0.0,-1.0,12.0
0,16323000000,0,-1.85978952678878,-0.10280532402076428,7.668724720308609e-08,-1.6392736152485038e-07,-4.0334329224277885e-07,-0.347207618339393,0.9377882862175753,0.027861424930452655,-0.7805081463971769,0.0,-1.0,13.0
0,16365000000,0,-1.8587606886892343,-0.0991791512065926,7.39918550299596e-08,-1.4985318881480473e-07,-4.090346900139477e-07,-0.35560702409804534,0.934635567701092,0.026014037992154345,-0.7850470209771321,0.0,-1.0,14.0
0,16396000000,0,-1.842332570532951,-0.12451175884647431,6.861660624911465e-08,-1.3675503450169785e-07,-4.1288404969120144e-07,-0.36776681370052916,0.929918045174074,0.02162082847717278,-0.7916262768441507,0.0,-1.0,15.0
0,16433000000,0,-1.825259096713953,-0.13338475362755506,6.445172721717037e-08,-1.2900940622021438e-07,-4.1386520426745685e-07,-0.38009587137969747,0.9249470950059364,0.026766121682834,-0.7974500481732503,0.0,-1.0,16.0
